name,fans_num,country_region,platform,update_frequency,industry,display_volume,roi_forecast,avatar_link,budget,submit_ip,submit_time
AmbitionZ VapeR,56600,US,Youtube,1/w,电子烟,3000,0.3,https://ho.media/wp-content/uploads/2016/09/kol-AmbitionZ-VapeR.jpg,50,127.0.0.1,2020/11/20 11:05
Robert Ellis,106000,US,Youtube,1/w,电子烟,8000,1,https://ho.media/wp-content/uploads/2016/09/kol-Robert-Ellis.jpg,100,127.0.0.1,2020/11/20 10:58
